"age","workclass","fnlwgt","education","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","class"
55," Self-emp-inc",182273," 10th",6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,24," United-States"," <=50K"
44," State-gov",269733," Bachelors",13," Divorced"," Prof-specialty"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
51," Private",35576," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,60," United-States"," >50K"
33," Private",181388," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
58," Private",147707," HS-grad",9," Separated"," Craft-repair"," Not-in-family"," Asian-Pac-Islander"," Male",0,0,40," India"," <=50K"
39," Private",255503," 12th",8," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7298,0,40," United-States"," >50K"
48," State-gov",55863," Bachelors",13," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,50," United-States"," <=50K"
66," Private",185336," Assoc-voc",11," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,32," United-States"," <=50K"
34," Self-emp-inc",80249," Some-college",10," Divorced"," Exec-managerial"," Not-in-family"," White"," Male",2202,0,99," United-States"," <=50K"
42," Private",227397," Some-college",10," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,44," United-States"," >50K"
41," Self-emp-inc",140365," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
39," Private",232854," HS-grad",9," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
36," Private",111377," 10th",6," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
41," ?",129155," HS-grad",9," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
46," Federal-gov",219293," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," Black"," Male",15024,0,40," United-States"," >50K"
33," Private",182423," HS-grad",9," Divorced"," Other-service"," Unmarried"," White"," Female",0,0,32," United-States"," <=50K"
23," Private",462294," 9th",5," Never-married"," Machine-op-inspct"," Other-relative"," White"," Female",0,0,30," Mexico"," <=50K"
43," Private",180599," Bachelors",13," Separated"," Prof-specialty"," Own-child"," White"," Female",0,0,40," United-States"," <=50K"
51," Private",112310," Masters",14," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,70," United-States"," >50K"
56," Private",104945," 9th",5," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
51," Local-gov",74784," 7th-8th",4," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
36," Self-emp-inc",37019," HS-grad",9," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,55," United-States"," <=50K"
48," Local-gov",40666," Some-college",10," Married-civ-spouse"," Other-service"," Husband"," Black"," Male",0,0,30," United-States"," <=50K"
28," Private",175262," Some-college",10," Never-married"," Sales"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
45," Private",110171," Some-college",10," Widowed"," Exec-managerial"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
36," Private",207789," Preschool",1," Divorced"," Priv-house-serv"," Unmarried"," White"," Female",0,0,40," Mexico"," <=50K"
20," ?",84375," Some-college",10," Never-married"," ?"," Own-child"," Asian-Pac-Islander"," Female",0,0,15," United-States"," <=50K"
29," Private",102345," Masters",14," Never-married"," Prof-specialty"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
47," ?",111563," 11th",7," Married-civ-spouse"," ?"," Husband"," Other"," Male",0,0,12," United-States"," <=50K"
52," Private",186272," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
49," Private",123207," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,40," United-States"," >50K"
38," Private",33975," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
28," Private",206351," Some-college",10," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,65," United-States"," <=50K"
42," Private",344572," HS-grad",9," Widowed"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
51," Private",146767," HS-grad",9," Divorced"," Prof-specialty"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
20," Private",107658," Some-college",10," Married-spouse-absent"," Sales"," Own-child"," White"," Female",0,0,24," ?"," <=50K"
37," Private",178136," Some-college",10," Married-spouse-absent"," Other-service"," Unmarried"," White"," Female",0,0,47," United-States"," <=50K"
23," Private",433669," HS-grad",9," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," ?"," <=50K"
24," Private",223367," Bachelors",13," Never-married"," Priv-house-serv"," Not-in-family"," Black"," Male",0,0,45," United-States"," <=50K"
31," ?",226883," HS-grad",9," Never-married"," ?"," Own-child"," Asian-Pac-Islander"," Male",0,0,40," ?"," <=50K"
43," Local-gov",105896," Some-college",10," Divorced"," Handlers-cleaners"," Not-in-family"," Asian-Pac-Islander"," Male",2036,0,40," United-States"," <=50K"
23," Private",449432," HS-grad",9," Never-married"," Other-service"," Own-child"," White"," Male",0,0,40," Guatemala"," <=50K"
41," Private",121130," HS-grad",9," Divorced"," Transport-moving"," Own-child"," White"," Female",1151,0,40," United-States"," <=50K"
51," Private",85423," HS-grad",9," Widowed"," Handlers-cleaners"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
35," Self-emp-not-inc",350247," Prof-school",15," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,40," United-States"," >50K"
25," Private",252187," HS-grad",9," Never-married"," Exec-managerial"," Not-in-family"," White"," Male",0,0,50," United-States"," >50K"
25," Private",109872," 12th",8," Never-married"," Craft-repair"," Unmarried"," White"," Male",0,0,40," United-States"," <=50K"
19," Private",188568," HS-grad",9," Never-married"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
56," Local-gov",242670," HS-grad",9," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
27," Self-emp-not-inc",107846," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," Black"," Male",0,0,30," United-States"," <=50K"
42," State-gov",39239," Some-college",10," Divorced"," Other-service"," Not-in-family"," White"," Female",0,0,40," United-States"," <=50K"
29," Private",179565," Some-college",10," Never-married"," Adm-clerical"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
39," Private",370585," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
43," Private",188786," Prof-school",15," Divorced"," Prof-specialty"," Unmarried"," White"," Male",15024,0,55," United-States"," >50K"
20," Private",59948," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Male",0,0,20," United-States"," <=50K"
31," Private",91666," Assoc-voc",11," Never-married"," Craft-repair"," Own-child"," White"," Male",0,0,40," United-States"," <=50K"
24," Private",424034," HS-grad",9," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
43," Private",171438," HS-grad",9," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",5178,0,40," United-States"," >50K"
28," Private",114967," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," Amer-Indian-Eskimo"," Female",0,0,25," United-States"," <=50K"
25," Private",34541," HS-grad",9," Never-married"," Handlers-cleaners"," Not-in-family"," White"," Male",0,0,40," Poland"," <=50K"
54," Private",174102," Bachelors",13," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",0,0,50," United-States"," >50K"
67," ?",201657," Bachelors",13," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
32," Local-gov",178109," Bachelors",13," Never-married"," Other-service"," Not-in-family"," White"," Female",4787,0,60," United-States"," >50K"
62," Private",115387," HS-grad",9," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
41," Private",139907," Some-college",10," Separated"," Adm-clerical"," Unmarried"," White"," Female",0,0,40," United-States"," <=50K"
41," Private",343944," HS-grad",9," Divorced"," Adm-clerical"," Unmarried"," White"," Male",2354,0,40," United-States"," <=50K"
27," Private",283913," Bachelors",13," Married-civ-spouse"," Handlers-cleaners"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
67," Private",123393," 10th",6," Divorced"," Protective-serv"," Unmarried"," White"," Male",0,0,16," Canada"," <=50K"
22," Private",451996," HS-grad",9," Married-spouse-absent"," Sales"," Unmarried"," White"," Female",0,0,35," United-States"," <=50K"
43," Federal-gov",25005," Assoc-voc",11," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",3411,0,40," United-States"," >50K"
19," Private",220819," 11th",7," Never-married"," Farming-fishing"," Own-child"," Black"," Male",0,0,10," United-States"," <=50K"
47," Private",344916," Some-college",10," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",7688,0,40," United-States"," >50K"
25," Private",430084," 10th",6," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,40," United-States"," <=50K"
64," State-gov",222966," Bachelors",13," Widowed"," Exec-managerial"," Not-in-family"," Amer-Indian-Eskimo"," Female",0,0,30," United-States"," <=50K"
51," State-gov",167065," Masters",14," Married-civ-spouse"," Adm-clerical"," Husband"," White"," Male",0,1977,80," ?"," >50K"
48," ?",184513," 11th",7," Married-civ-spouse"," ?"," Husband"," White"," Male",0,0,30," United-States"," <=50K"
43," Private",483450," Masters",14," Never-married"," Prof-specialty"," Not-in-family"," White"," Female",0,1590,35," United-States"," <=50K"
21," State-gov",299153," Some-college",10," Never-married"," Tech-support"," Own-child"," White"," Female",0,0,20," United-States"," <=50K"
36," State-gov",223020," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,40," United-States"," <=50K"
25," Private",1484705," Some-college",10," Never-married"," Handlers-cleaners"," Own-child"," Black"," Male",0,0,24," United-States"," <=50K"
51," Private",194097," HS-grad",9," Divorced"," Machine-op-inspct"," Not-in-family"," White"," Female",0,0,35," United-States"," <=50K"
48," Local-gov",246392," Assoc-acdm",12," Separated"," Exec-managerial"," Unmarried"," Black"," Female",1471,0,20," United-States"," <=50K"
18," Private",232024," 11th",7," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,20," United-States"," <=50K"
44," Self-emp-not-inc",83812," Some-college",10," Divorced"," Farming-fishing"," Not-in-family"," White"," Male",0,0,70," United-States"," <=50K"
19," Private",278870," Preschool",1," Never-married"," Farming-fishing"," Not-in-family"," White"," Male",0,0,60," Mexico"," <=50K"
55," Private",92215," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",7298,0,60," United-States"," >50K"
28," Private",133625," Bachelors",13," Never-married"," Prof-specialty"," Unmarried"," White"," Male",0,0,50," United-States"," >50K"
39," Private",87556," Some-college",10," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",3908,0,65," United-States"," <=50K"
52," Private",380633," 5th-6th",3," Married-civ-spouse"," Machine-op-inspct"," Husband"," White"," Male",0,0,60," Mexico"," >50K"
59," Private",75867," 10th",6," Married-civ-spouse"," Transport-moving"," Husband"," White"," Male",0,0,45," United-States"," <=50K"
22," Private",138513," Some-college",10," Never-married"," Other-service"," Not-in-family"," White"," Male",0,0,30," United-States"," <=50K"
24," Private",249046," Masters",14," Married-civ-spouse"," Exec-managerial"," Wife"," White"," Female",0,1902,40," United-States"," >50K"
49," Self-emp-not-inc",121238," HS-grad",9," Married-civ-spouse"," Craft-repair"," Husband"," Black"," Male",0,0,60," United-States"," <=50K"
47," Private",249935," Masters",14," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",15024,0,45," ?"," >50K"
43," Private",248094," HS-grad",9," Never-married"," Craft-repair"," Not-in-family"," White"," Male",0,0,40," United-States"," <=50K"
63," ?",146196," Some-college",10," Never-married"," ?"," Not-in-family"," White"," Male",14344,0,25," United-States"," >50K"
51," Local-gov",117496," Masters",14," Divorced"," Prof-specialty"," Unmarried"," White"," Female",5455,0,55," United-States"," >50K"
44," Private",265266," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
33," Private",231826," HS-grad",9," Married-civ-spouse"," Sales"," Husband"," White"," Male",0,0,55," United-States"," <=50K"
49," Private",170165," Assoc-voc",11," Never-married"," Prof-specialty"," Unmarried"," White"," Female",0,0,44," United-States"," <=50K"
40," Private",188942," Bachelors",13," Married-civ-spouse"," Exec-managerial"," Husband"," White"," Male",0,0,40," United-States"," >50K"
20," Private",24896," Some-college",10," Never-married"," Other-service"," Own-child"," White"," Female",0,0,12," United-States"," <=50K"
39," Private",49308," Some-college",10," Married-civ-spouse"," Farming-fishing"," Husband"," White"," Male",0,0,50," United-States"," <=50K"
23," Private",636017," Some-college",10," Never-married"," Other-service"," Own-child"," Black"," Female",0,0,40," United-States"," <=50K"
46," Private",295334," Assoc-voc",11," Married-civ-spouse"," Craft-repair"," Husband"," White"," Male",4386,0,40," United-States"," <=50K"
28," Private",246595," HS-grad",9," Separated"," Other-service"," Unmarried"," Black"," Female",0,0,40," United-States"," <=50K"
75," Private",191446," HS-grad",9," Widowed"," Sales"," Not-in-family"," White"," Female",0,0,55," United-States"," <=50K"
30," Private",201624," HS-grad",9," Never-married"," Handlers-cleaners"," Own-child"," White"," Male",0,0,25," United-States"," <=50K"
35," Private",193106," Some-college",10," Married-civ-spouse"," Adm-clerical"," Wife"," White"," Female",0,0,40," United-States"," <=50K"
58," Private",182123," Doctorate",16," Married-civ-spouse"," Prof-specialty"," Husband"," White"," Male",0,0,45," United-States"," >50K"
28," Private",168901," Some-college",10," Divorced"," Adm-clerical"," Not-in-family"," White"," Female",0,0,39," United-States"," <=50K"
19," Private",232392," HS-grad",9," Never-married"," Sales"," Own-child"," White"," Male",0,0,50," United-States"," <=50K"
