Age,Workclass,Fnlwgt,Education,Education-Num,Marital-Status,Occupation,Relationship,Race,Sex,Capital-Gain,Capital-Loss,Hours-per-week,Native-Country,Income
45, Private,237842, HS-grad,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,-21,-1,49, United-States, <=50K
33, Private,155620, HS-grad,9, Married-civ-spouse, Sales, Husband, Black, Male,-10,1,40, United-States, <=50K
36, Self-emp-not-inc,98160, Masters,13, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,-47,1,50, United-States, >50K
43, Private,255729, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,-15,1,40, United-States, <=50K
41, Private,54322, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,-58,-2,36, United-States, <=50K
33, Private,110636, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Male,-29,0,45, United-States, <=50K
24, Private,558949, Bachelors,14, Married-civ-spouse, Tech-support, Husband, White, Male,-40,-2,45, Puerto-Rico, <=50K
22, Self-emp-not-inc,52493, Bachelors,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,8,-3,57, United-States, <=50K
37, Private,28864, Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7583,-1,40, United-States, >50K
26, Private,340291, HS-grad,9, Separated, Adm-clerical, Wife, White, Male,1,0,36, India, <=50K
33, Local-gov,37068, Masters,13, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,14796,0,59, United-States, >50K
40, Private,77205, HS-grad,11, Married-civ-spouse, Adm-clerical, Husband, White, Female,-34,-1,40, Dominican-Republic, >50K
22, Self-emp-not-inc,96475, 9th,4, Married-civ-spouse, ?, Unmarried, Black, Male,11,-1,64, Canada, <=50K
44, Private,348142, HS-grad,9, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,26,0,45, United-States, <=50K
45, Private,48866, Bachelors,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,-46,1,40, United-States, <=50K
39, Self-emp-inc,115926, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Female,-4,0,50, United-States, >50K
16, ?,344755, Some-college,10, Never-married, ?, Own-child, White, Male,-25,1,26, United-States, <=50K
45, Local-gov,42859, Masters,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,-24,-1,45, United-States, >50K
23, ?,73281, HS-grad,10, Separated, ?, Unmarried, White, Female,-25,0,17, United-States, <=50K
29, State-gov,267705, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,-17,-2,30, United-States, >50K
40, Local-gov,90788, Bachelors,13, Divorced, Adm-clerical, Wife, White, Female,-3,0,56, United-States, <=50K
45, Private,185310, Bachelors,13, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,-2,1,40, Vietnam, <=50K
25, Private,102289, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,-22,-2,31, United-States, <=50K
37, State-gov,308845, Bachelors,13, Widowed, Prof-specialty, Wife, White, Female,13,0,51, United-States, >50K
31, Self-emp-not-inc,303187, Doctorate,16, Married-civ-spouse, Craft-repair, Husband, White, Male,3178,1,40, United-States, <=50K
61, Private,43823, Masters,10, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,12,0,50, United-States, <=50K
23, Federal-gov,118163, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,20,-1,40, United-States, <=50K
25, Private,290860, 7th-8th,7, Separated, Handlers-cleaners, Not-in-family, White, Female,12,-2,50, United-States, <=50K
46, Private,107457, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Male,-65,1,40, United-States, <=50K
54, Private,228689, HS-grad,14, Married-civ-spouse, Exec-managerial, Husband, White, Female,-16,0,36, ?, >50K
53, Self-emp-not-inc,206536, HS-grad,9, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Male,-17,-1,31, United-States, <=50K
66, Private,49933, Bachelors,13, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,6,-2,50, United-States, <=50K
37, Private,200204, HS-grad,9, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,17,0,40, United-States, <=50K
52, Local-gov,157365, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,3,2,40, United-States, <=50K
28, Private,120429, 5th-6th,6, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,-22,-1,66, Canada, <=50K
47, Private,220570, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,-17,1,40, Portugal, <=50K
22, Private,39982, Prof-school,5, Never-married, Prof-specialty, Own-child, White, Male,10,0,23, United-States, <=50K
38, Self-emp-not-inc,115183, HS-grad,10, Never-married, ?, Own-child, White, Male,5,2,40, United-States, <=50K
35, Private,38886, Bachelors,16, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,-7,-1,40, United-States, >50K
19, Private,111325, Bachelors,7, Never-married, Prof-specialty, Unmarried, White, Male,-12,1,45, United-States, <=50K
19, Private,392011, Some-college,7, Never-married, ?, Own-child, White, Male,-18,-1,50, United-States, <=50K
20, ?,317506, 10th,10, Never-married, ?, Not-in-family, White, Male,-18,1,25, United-States, <=50K
21, Local-gov,317195, Bachelors,4, Never-married, Protective-serv, Other-relative, White, Male,-42,-1,36, Columbia, <=50K
37, Self-emp-not-inc,83318, Masters,14, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-41,1,45, United-States, <=50K
46, Private,229647, Some-college,8, Divorced, Other-service, Husband, Black, Male,-10,-1,30, United-States, <=50K
37, Private,233182, HS-grad,7, Separated, Handlers-cleaners, Unmarried, Black, Male,43,-1,51, Portugal, <=50K
26, Private,38823, Some-college,13, Widowed, Sales, Own-child, White, Male,1,-1,46, United-States, <=50K
24, ?,40511, HS-grad,7, Never-married, Other-service, Not-in-family, White, Male,-41,0,14, United-States, <=50K
23, ?,253036, HS-grad,9, Never-married, ?, Husband, White, Male,22,0,40, United-States, <=50K
33, State-gov,68284, Bachelors,13, Separated, Sales, Not-in-family, White, Female,-9,-1,45, Italy, <=50K
42, Self-emp-not-inc,164198, HS-grad,14, Married-civ-spouse, Transport-moving, Husband, White, Male,-34,-1,46, United-States, >50K
45, Federal-gov,240028, Some-college,10, Never-married, ?, Own-child, White, Male,-31,0,40, United-States, <=50K
35, ?,27154, Some-college,10, Never-married, Exec-managerial, Own-child, White, Male,3,-1,13, United-States, <=50K
22, Private,359154, HS-grad,9, Separated, Other-service, Husband, White, Male,-29,0,30, United-States, <=50K
56, Self-emp-not-inc,245088, Some-college,5, Married-civ-spouse, Protective-serv, Wife, White, Female,-29,1,40, United-States, <=50K
53, ?,41966, HS-grad,9, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,-48,-1,45, United-States, <=50K
22, Private,149119, 10th,9, Widowed, Other-service, Not-in-family, White, Female,-69,-1,74, United-States, <=50K
24, Self-emp-not-inc,131372, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,11,-1,58, United-States, >50K
42, Private,215179, Some-college,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-12,2047,40, United-States, <=50K
29, Private,131301, Bachelors,10, Never-married, Adm-clerical, Not-in-family, White, Female,-15,-2,14, United-States, <=50K
21, Private,249092, HS-grad,9, Separated, Craft-repair, Unmarried, White, Male,36,1,46, United-States, <=50K
54, Self-emp-not-inc,257396, Prof-school,13, Never-married, Exec-managerial, Not-in-family, White, Male,4,1,45, United-States, >50K
35, Private,214064, 12th,7, Divorced, Prof-specialty, Own-child, White, Female,-21,0,50, United-States, <=50K
49, Private,322797, Doctorate,13, Divorced, Exec-managerial, Wife, White, Female,-38,-1,49, United-States, <=50K
50, Private,114328, 5th-6th,4, Never-married, Transport-moving, Husband, White, Male,-20,-1,40, United-States, <=50K
47, Private,311706, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,14390,0,59, El-Salvador, >50K
39, Private,34721, Masters,4, Married-civ-spouse, Sales, Husband, White, Male,-34,2070,50, United-States, <=50K
35, Private,353366, 7th-8th,13, Never-married, Craft-repair, Not-in-family, White, Male,4,3,69, Holand-Netherlands, <=50K
33, State-gov,231394, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,-17,-1,35, Mexico, >50K
29, Self-emp-not-inc,387966, HS-grad,9, Separated, Adm-clerical, Other-relative, White, Male,-13,-1,40, United-States, <=50K
33, Federal-gov,90973, Some-college,9, Never-married, Machine-op-inspct, Other-relative, White, Male,11,0,9, United-States, <=50K
20, Private,112698, Some-college,10, Never-married, ?, Unmarried, White, Female,-26,-1,60, United-States, <=50K
41, Private,343473, Bachelors,7, Separated, Handlers-cleaners, Husband, White, Male,-29,-1,40, Trinadad&Tobago, <=50K
17, ?,347780, Bachelors,4, Never-married, Exec-managerial, Other-relative, White, Male,-34,1,25, Haiti, <=50K
19, Private,162375, HS-grad,9, Divorced, Tech-support, Other-relative, White, Female,-26,3,44, Philippines, <=50K
33, Private,89570, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,-4,-1,40, China, >50K
19, Self-emp-not-inc,260441, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,-23,0,22, United-States, <=50K
31, Private,133673, 7th-8th,13, Divorced, Adm-clerical, Own-child, White, Female,-14,1,31, United-States, <=50K
50, Private,123070, Masters,7, Married-civ-spouse, Other-service, Not-in-family, White, Female,-11,1,36, United-States, <=50K
17, ?,291267, Bachelors,11, Never-married, ?, Own-child, White, Male,-59,-1,16, United-States, <=50K
43, Self-emp-inc,191924, Some-college,6, Divorced, Sales, Wife, White, Male,-23,1,45, United-States, <=50K
42, Private,208079, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,-7,0,40, United-States, <=50K
44, Private,215836, 10th,13, Married-civ-spouse, Sales, Husband, White, Male,-5,1,40, United-States, <=50K
44, Private,236058, Bachelors,13, Divorced, Farming-fishing, Not-in-family, White, Female,-10,0,40, United-States, >50K
19, ?,80759, Some-college,7, Widowed, ?, Not-in-family, White, Male,-21,0,30, United-States, <=50K
31, State-gov,191461, Bachelors,6, Never-married, Other-service, Unmarried, Black, Male,1,-2,7, United-States, <=50K
20, ?,255743, Some-college,10, Divorced, ?, Not-in-family, White, Male,9,1,20, United-States, <=50K
19, Self-emp-not-inc,119314, Some-college,10, Never-married, Transport-moving, Husband, White, Male,-18,0,10, United-States, <=50K
23, Local-gov,77799, HS-grad,9, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,-21,-1,40, United-States, >50K
18, Private,247687, 11th,10, Never-married, Other-service, Own-child, White, Male,-62,-2,40, United-States, <=50K
57, Local-gov,211639, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,-17,-2,13, United-States, >50K
40, Self-emp-not-inc,215117, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,12,0,40, United-States, <=50K
22, Private,356203, Some-college,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,-36,2,37, United-States, <=50K
52, Private,185715, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,8,1,40, United-States, <=50K
23, Local-gov,261152, HS-grad,6, Never-married, Tech-support, Other-relative, White, Female,28,-2,40, United-States, <=50K
40, Local-gov,215276, HS-grad,9, Separated, Farming-fishing, Unmarried, Black, Female,-26,-1,44, Jamaica, <=50K
57, State-gov,101970, Assoc-acdm,13, Divorced, Prof-specialty, Wife, White, Female,-49,1,51, Vietnam, <=50K
39, Self-emp-not-inc,163421, Assoc-acdm,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,40,0,40, United-States, <=50K
49, ?,288618, 5th-6th,13, Divorced, ?, Not-in-family, White, Female,24,0,35, United-States, <=50K
25, Private,119363, HS-grad,9, Married-spouse-absent, Craft-repair, Own-child, White, Male,-11,-1,40, United-States, <=50K
40, Private,285166, HS-grad,13, Divorced, Prof-specialty, Not-in-family, White, Female,-26,-1,40, Puerto-Rico, <=50K
54, Private,90663, HS-grad,9, Never-married, ?, Other-relative, White, Male,18,0,40, United-States, <=50K
20, ?,244763, Some-college,10, Never-married, ?, Own-child, Black, Male,-38,-1,31, United-States, <=50K
43, State-gov,182040, HS-grad,7, Never-married, Adm-clerical, Not-in-family, Black, Male,-41,-2,40, United-States, <=50K
50, Private,217445, 5th-6th,14, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,9, Mexico, <=50K
55, Local-gov,224755, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-17,-1,40, United-States, <=50K
24, ?,90053, Bachelors,10, Divorced, Other-service, Own-child, White, Male,31,-1,35, Yugoslavia, <=50K
46, Self-emp-not-inc,254254, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, Black, Male,-17,1858,59, United-States, <=50K
46, Self-emp-inc,138084, Prof-school,13, Never-married, Sales, Wife, White, Male,35,1939,64, United-States, >50K
47, Private,194582, 10th,9, Married-spouse-absent, Adm-clerical, Other-relative, White, Female,-4,-2,30, France, <=50K
42, Private,43802, Masters,9, Divorced, Transport-moving, Other-relative, White, Male,37,1,22, United-States, <=50K
26, Private,185951, Some-college,13, Divorced, Prof-specialty, Not-in-family, White, Female,7,2,40, United-States, <=50K
25, Local-gov,115484, Bachelors,7, Separated, ?, Unmarried, White, Female,-42,1,32, United-States, <=50K
24, Self-emp-not-inc,162788, Bachelors,7, Never-married, Farming-fishing, Not-in-family, White, Male,-18,-2,40, Hungary, <=50K
27, Private,202030, Bachelors,13, Widowed, Adm-clerical, Not-in-family, White, Female,-27,-1,40, United-States, <=50K
34, Private,225235, Bachelors,13, Never-married, Adm-clerical, Unmarried, White, Male,1,0,95, Iran, <=50K
41, Private,19531, Bachelors,13, Married-civ-spouse, Farming-fishing, Wife, White, Female,-12,0,64, Iran, <=50K
40, Private,94210, 10th,11, Married-civ-spouse, Sales, Wife, White, Female,19,-2,45, United-States, >50K
28, Private,223114, Some-college,4, Widowed, ?, Other-relative, White, Female,10,-1,37, United-States, <=50K
50, Private,344927, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,-7,0,40, Ecuador, <=50K
48, Self-emp-not-inc,38383, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,-32,0,45, United-States, <=50K
26, State-gov,504070, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,-30,-1,40, United-States, <=50K
39, State-gov,109507, Bachelors,15, Married-civ-spouse, Prof-specialty, Husband, White, Female,-19,-1,37, United-States, >50K
47, Private,138192, 10th,13, Divorced, Adm-clerical, Not-in-family, White, Female,-55,0,36, United-States, <=50K
34, Private,127880, Bachelors,10, Never-married, Handlers-cleaners, Other-relative, White, Male,-56,-1,40, United-States, <=50K
51, Self-emp-not-inc,179798, HS-grad,9, Divorced, Machine-op-inspct, Husband, Other, Male,-39,1,35, United-States, <=50K
48, Local-gov,411239, Masters,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,-23,0,50, United-States, >50K
30, Private,185949, Some-college,10, Never-married, ?, Not-in-family, White, Male,-16,-1,40, United-States, <=50K
23, Self-emp-not-inc,324133, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,-2,2,40, Puerto-Rico, <=50K
52, Self-emp-inc,179253, Doctorate,16, Married-civ-spouse, Farming-fishing, Husband, White, Female,-50,0,59, United-States, >50K
51, Private,197583, Prof-school,9, Married-civ-spouse, Adm-clerical, Husband, White, Female,1,0,64, United-States, <=50K
49, Self-emp-not-inc,278487, HS-grad,16, Married-civ-spouse, Farming-fishing, Husband, White, Male,-5,-1,40, United-States, >50K
52, Private,374914, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,-14,-1,40, United-States, <=50K
37, ?,332686, 11th,5, Divorced, Adm-clerical, Own-child, White, Male,-10,0,12, United-States, <=50K
22, Private,249447, HS-grad,9, Separated, Handlers-cleaners, Husband, Black, Male,-28,0,40, United-States, <=50K
30, Private,484623, Assoc-voc,13, Divorced, Prof-specialty, Not-in-family, White, Female,-34,-2,31, United-States, <=50K
25, Self-emp-not-inc,233768, 1st-4th,5, Never-married, Priv-house-serv, Own-child, White, Male,-20,1,35, United-States, <=50K
48, Local-gov,198569, Bachelors,13, Divorced, Prof-specialty, Wife, Asian-Pac-Islander, Male,-10,-2,50, United-States, >50K
17, Private,267226, 10th,9, Never-married, Exec-managerial, Own-child, White, Male,-23,1,24, United-States, <=50K
25, State-gov,216855, Bachelors,13, Never-married, Sales, Unmarried, White, Female,-36,-1,23, United-States, <=50K
40, Self-emp-inc,199550, Bachelors,13, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,-26,0,59, United-States, >50K
44, Private,402788, 10th,13, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,15,-2,35, United-States, <=50K
19, Private,339773, 10th,5, Never-married, Other-service, Own-child, White, Male,-16,-1,30, United-States, <=50K
19, Private,278470, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,-12,1,24, United-States, <=50K
48, Private,41221, 11th,13, Widowed, Adm-clerical, Own-child, White, Female,-10,-1,21, United-States, <=50K
44, Private,235580, HS-grad,7, Never-married, Prof-specialty, Other-relative, Other, Male,-40,0,30, South, <=50K
